discipline_name,discipline_url,lab_name,lab_url,pic,experiment_name,experiment_url
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Two Phase Flow in Horizontal Tubes,https://ce-iitb.vlabs.ac.in/exp3/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Hydrodynamics of packed column,https://ce-iitb.vlabs.ac.in/exp4/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Nature of flow,https://ce-iitb.vlabs.ac.in/exp5/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Adiabatic calorimetry,https://ce-iitb.vlabs.ac.in/exp6/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Flow through fittings,https://ce-iitb.vlabs.ac.in/exp7/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Heat transfer in a double pipe heat exchanger,https://ce-iitb.vlabs.ac.in/exp8/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Vapour Liquid Equilibrium,https://ce-iitb.vlabs.ac.in/exp9/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Chemical Engineering Lab,https://ce-iitb.vlabs.ac.in/,IIT Bombay,Ebulliometric Determination of Vapour Pressure,https://ce-iitb.vlabs.ac.in/exp10/Aim.html?domain%3D%2520Chemical%2520Engineering%26lab%3DChemical%2520Engineering
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Flow through pipes,https://uorepc-nitk.vlabs.ac.in/exp/flow-through-pipes/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Flow through fittings,https://uorepc-nitk.vlabs.ac.in/exp/flow-through-fittings/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Flow through orifice meter,https://uorepc-nitk.vlabs.ac.in/exp/flow-through-orifice-meter/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Flow through venturi meter,https://uorepc-nitk.vlabs.ac.in/exp/flow-through-venturi-meter/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Flow through packed bed,https://uorepc-nitk.vlabs.ac.in/exp/flow-through-packed-bed/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Flow through fluidized bed,https://uorepc-nitk.vlabs.ac.in/exp/flow-through-fluidized-bed/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Reaction kinetic studies in a batch reactor,https://uorepc-nitk.vlabs.ac.in/exp/batch-reactor/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Reaction kinetic studies in a mixed flow reactor,https://uorepc-nitk.vlabs.ac.in/exp/mixed-flow-reactor/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,"Process Control, Reaction Engineering and Unit Operations Lab",https://uorepc-nitk.vlabs.ac.in/,NIT Karnataka,Reaction kinetic studies in a plug flow reactor,https://uorepc-nitk.vlabs.ac.in/exp/plug-flow-reactor/
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Separating and Throttling Calorimeter,https://vmt-iitg.vlabs.ac.in/Separating_and_Throttling_Calorimeter(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,ASTM distillation,https://vmt-iitg.vlabs.ac.in/ASTM_distillation(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Flow through porous media - II,https://vmt-iitg.vlabs.ac.in/Flow_through_porous_media(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Column tray effeciency,https://vmt-iitg.vlabs.ac.in/Column_tray_efficiency(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Flow through porous media -I,https://vmt-iitg.vlabs.ac.in/Flow_through_porous_media_I(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Rotary Dryer,https://vmt-iitg.vlabs.ac.in/Rotary_dryer(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Forced draft tray dryer,https://vmt-iitg.vlabs.ac.in/Forced_draft_tray_dryer(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Vapor in air diffusion,https://vmt-iitg.vlabs.ac.in/Vapour_in_air_diffusion(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Mass transfer with or without chemical reaction,https://vmt-iitg.vlabs.ac.in/Mass_transfer(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Binary vapor liquid equilibrium,https://vmt-iitg.vlabs.ac.in/Binary_vapour_liquid_equilibrum(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Design of binary distillation column,https://vmt-iitg.vlabs.ac.in/Design_of_binary_distillation_column(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Design of binary distillation column,https://vmt-iitg.vlabs.ac.in/Design_of_binary_distillation_column(theory).html
Chemical Engineering,https://www.vlab.co.in/broad-area-chemical-engineering,Virtual Mass Transfer Lab,https://vmt-iitg.vlabs.ac.in/,IIT Guwahati,Water cooling tower,https://vmt-iitg.vlabs.ac.in/Water_cooling_tower(theory).html
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bio-Medical Signal & Image Processing Lab,https://bmsip-iitr.vlabs.ac.in/Introduction.html,IIT Roorkee,Digital Signal Processing Toolkit,https://bmsip-iitr.vlabs.ac.in/exp/dsp-toolkit/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bio-Medical Signal & Image Processing Lab,https://bmsip-iitr.vlabs.ac.in/Introduction.html,IIT Roorkee,Bio-Medical Signal Processing Toolkit,https://bmsip-iitr.vlabs.ac.in/exp/bmsp-toolkit/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Isoelectric Precipitation of Proteins: Casein from Milk,https://biotech01.vlabs.ac.in/exp/casein-from-milk/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Detection of Adulteration in Milk,https://biotech01.vlabs.ac.in/exp/adulteration-in-milk/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Estimation of Iodine Value of Fats and Oils,https://biotech01.vlabs.ac.in/exp/iodine-value-fats-oils/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Estimation of Blood Glucose by Glucose Oxidase Method,https://biotech01.vlabs.ac.in/exp/glucose-oxidase-method/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Estimation of Saponification Value of Fats/Oils,https://biotech01.vlabs.ac.in/exp/saponification-value-fats-oils/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Qualitative Analysis of Amino Acid,https://biotech01.vlabs.ac.in/exp/analysis-of-amino-acid/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Qualitative Analysis of Carbohydrates,https://biotech01.vlabs.ac.in/exp/analysis-of-carbohydrates/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biochemistry Virtual Lab I,https://biotech01.vlabs.ac.in/,Amrita VV,Quantitative Estimation of Amino Acids by Ninhydrin,https://biotech01.vlabs.ac.in/exp/estimation-of-amino-acids/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Writing and reading sequence data in R,https://bds-au.vlabs.ac.in/exp/sequence-data-r/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Guanine-Cytosine content analysis and basics of DNA sequence statistics,https://bds-au.vlabs.ac.in/exp/dna-sequence-statistics/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Pairwise sequence alignment of Protein or DNA sequences,https://bds-au.vlabs.ac.in/exp/pairwise-sequence-alignment/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,DNA sequence analysis and determining DNA open reading frames,https://bds-au.vlabs.ac.in/exp/open-reading-frames/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Reading Fasta using SequinR,https://bds-au.vlabs.ac.in/exp/sequinr/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Querying NCBI database in R,https://bds-au.vlabs.ac.in/exp/querying-ncbi/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,UniProt Protein Sequence Retrieval in R,https://bds-au.vlabs.ac.in/exp/sequence-retrieval/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Gene finding: Finding Start and Stop codons using R,https://bds-au.vlabs.ac.in/exp/gene-finding/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Retrieving a list of sequences from UniProt,https://bds-au.vlabs.ac.in/exp/uniprot/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Computing scoring matrices for amino acids and long pairwise alignment in R,https://bds-au.vlabs.ac.in/exp/long-pairwise-alignment/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Calculating genetic distances between protein sequences,https://bds-au.vlabs.ac.in/exp/protein-sequences/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics and Data Science in Biotechnology Lab (New),https://bds-au.vlabs.ac.in/,Amrita VV,Differential expression analyses of RNA-seq,https://bds-au.vlabs.ac.in/exp/rna-seq/
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273,Amrita VV,Retrieving sequence data from Entrez,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1437%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=274,Amrita VV,Locating the chromosome of a Gene,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1429%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=275,Amrita VV,Retrieve gene expression data from GEO,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1452%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=276,Amrita VV,Retrieving articles using PubMed,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1442%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=277,Amrita VV,Finding ORF of a Given Sequence,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1432%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=278,Amrita VV,Retrieving structural data of a protein using PDB databas e,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1440%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=279,Amrita VV,Retrieving Motif Information of a Protein Using Prosite,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1426%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=280,Amrita VV,Retrieving Gene Information from TAIR database,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1435%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab I,https://vlab.amrita.edu/index.php?sub=3&brch=281,Amrita VV,Designing a primer,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D273%26sim%3D1501%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274,Amrita VV,Global alignment of two sequences - Needleman-Wunsch Algorithm,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1431%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=275,Amrita VV,Smith-Waterman Algorithm - Local Alignment of Sequences,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1433%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=276,Amrita VV,Pairwise Sequence Alignment using BLAST,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1428%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=277,Amrita VV,Pairwise sequence alignment using FASTA,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1434%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=278,Amrita VV,Aligning Multiple Sequences with CLUSTAL W,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1438%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=279,Amrita VV,Construction of Cladogram,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1453%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=280,Amrita VV,Phylogenetic Analysis using PHYLIP - Rooted trees,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1444%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=281,Amrita VV,Phylogenetic Analysis using PHYLIP - Unrooted trees,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1447%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab II,https://vlab.amrita.edu/index.php?sub=3&brch=282,Amrita VV,Genome Annotation and Multiple Sequence Allignment.,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D274%26sim%3D1500%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275,Amrita VV,Visualizing the Secondary Structure of a Protein,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1427%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=276,Amrita VV,Calculating the Distance between the Ligand and a Particular Amino acid,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1446%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=277,Amrita VV,Finding the Active Site Pockets of a given Protein Molecule,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1443%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=278,Amrita VV,Primary Structure Analysis of a Protein Using ProtParam,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1455%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=279,Amrita VV,Secondary structure analysis of a protein using SOPMA,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1454%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=280,Amrita VV,Surface Analysis of a Protein Using CASTp,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1479%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=281,Amrita VV,Retrieving details of a drug molecule,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1502%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=282,Amrita VV,Converting chemical file formats,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1499%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=283,Amrita VV,Homology Modeling using Modeller,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1481%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Bioinformatics Virtual Lab III,https://vlab.amrita.edu/index.php?sub=3&brch=284,Amrita VV,Protein- Ligand Interaction,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D275%26sim%3D1495%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278,Amrita VV,Introduction to Biological Image Analysis,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1482%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=279,Amrita VV,Quantification of Lignin in Tissue Sections,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1463%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=280,Amrita VV,Analysis of Cell Morphology,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1465%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=281,Amrita VV,Counting of Fluorescent Particles,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1467%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=282,Amrita VV,Counting of Total Fluorescence in a Cell,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1474%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=283,Amrita VV,Analysis on Molecular Gels: A Case Study in Polyacrylamide Gel Electrophoresis,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1469%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=284,Amrita VV,Quantification of Stained Liver Cells,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1466%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=285,Amrita VV,Quantification of Bacterial Colonies on an Agar Plate,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1484%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=286,Amrita VV,Quantification of Amino Acids Present in a Mixture,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1468%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biological Image Processing Lab,https://vlab.amrita.edu/index.php?sub=3&brch=287,Amrita VV,Quantification of Protein Present in a Sample,https://vlab.amrita.edu/index.php?sub%3D3%26brch%3D278%26sim%3D1464%26cnt%3D1
Biotechnology and Biomedical Engineering,https://www.vlab.co.in/broad-area-biotechnology-and-biomedical-engineering,Biomedical and Signal Processing Lab,https://bmsp-coep.vlabs.ac.in/,COEP,To simulate Electrocardiogram Waveform,https://bmsp-coep.vlabs.ac.in/exp/electrocardiogram-waveform/
